datetime,Time,Ta,Ts,Wind velocity,Wind direction,Load,hour,dlr,day_of_year,month,date_str,dlr_calculated,is_heatwave,slr,dlr_forecast,dlr_vs_slr
2021-10-18 01:00:00,2021-10-18 01:00:00,24.29,36.66,2.33,49.0,932.0,1,2258.0,291,10,2021-10-18 01:00,2493.8,0,1434,1813.0,1059.8
2021-10-18 02:00:00,2021-10-18 02:00:00,24.01,37.99,2.36,49.0,898.0,2,2244.0,291,10,2021-10-18 02:00,2508.8,0,1434,1786.0,1074.8
2021-10-18 03:00:00,2021-10-18 03:00:00,23.99,36.02,2.06,7.0,878.0,3,2463.0,291,10,2021-10-18 03:00,2606.9,0,1434,1640.0,1172.9
2021-10-18 04:00:00,2021-10-18 04:00:00,24.18,36.66,1.59,351.0,874.0,4,2324.0,291,10,2021-10-18 04:00,2401.0,0,1434,1610.0,967.0
2021-10-18 05:00:00,2021-10-18 05:00:00,24.31,36.9,1.6,352.0,832.0,5,2269.0,291,10,2021-10-18 05:00,2406.8,0,1434,1615.0,972.8
2021-10-18 06:00:00,2021-10-18 06:00:00,24.39,36.82,1.54,24.0,846.0,6,2205.0,291,10,2021-10-18 06:00,2329.8,0,1434,1624.0,895.8
2021-10-18 07:00:00,2021-10-18 07:00:00,24.2,34.49,1.11,54.0,854.0,7,1974.0,291,10,2021-10-18 07:00,1917.9,0,1434,1879.0,483.9
2021-10-18 08:00:00,2021-10-18 08:00:00,24.32,35.06,1.19,77.0,846.0,8,1959.0,291,10,2021-10-18 08:00,1548.2,0,1434,1726.0,114.2
2021-10-18 09:00:00,2021-10-18 09:00:00,25.19,37.53,1.31,69.0,936.0,9,1952.0,291,10,2021-10-18 09:00,1675.3,0,1434,1611.0,241.3
2021-10-18 10:00:00,2021-10-18 10:00:00,26.74,44.0,1.59,37.0,942.0,10,2034.0,291,10,2021-10-18 10:00,2084.2,0,1434,1516.0,650.2
2021-10-18 11:00:00,2021-10-18 11:00:00,28.24,45.79,1.9,356.0,942.0,11,1785.0,291,10,2021-10-18 11:00,2288.8,0,1434,1502.0,854.8
2021-10-18 12:00:00,2021-10-18 12:00:00,29.85,41.87,2.12,104.0,952.0,12,2040.0,291,10,2021-10-18 12:00,1660.9,0,1434,1516.0,226.9
2021-10-18 13:00:00,2021-10-18 13:00:00,30.94,37.92,2.24,219.0,946.0,13,2263.0,291,10,2021-10-18 13:00,2219.0,0,1434,1361.0,785.0
2021-10-18 14:00:00,2021-10-18 14:00:00,31.64,41.05,2.12,249.0,956.0,14,1970.0,291,10,2021-10-18 14:00,1820.3,0,1434,1391.0,386.3
2021-10-18 15:00:00,2021-10-18 15:00:00,31.5,46.43,2.22,271.0,970.0,15,1904.0,291,10,2021-10-18 15:00,1412.8,0,1434,1432.0,-21.2
2021-10-18 16:00:00,2021-10-18 16:00:00,29.65,48.73,2.52,168.0,966.0,16,2348.0,291,10,2021-10-18 16:00,2552.7,0,1434,1484.0,1118.7
2021-10-18 17:00:00,2021-10-18 17:00:00,28.98,49.55,2.47,254.0,974.0,17,2083.0,291,10,2021-10-18 17:00,2025.4,0,1434,1536.0,591.4
2021-10-18 18:00:00,2021-10-18 18:00:00,28.43,48.8,2.08,262.0,956.0,18,1969.0,291,10,2021-10-18 18:00,1794.0,0,1434,1580.0,360.0
2021-10-18 19:00:00,2021-10-18 19:00:00,27.5,45.3,1.66,240.0,964.0,19,1807.0,291,10,2021-10-18 19:00,2077.8,0,1434,1581.0,643.8
2021-10-18 20:00:00,2021-10-18 20:00:00,26.96,44.94,1.51,198.0,952.0,20,1898.0,291,10,2021-10-18 20:00,2285.7,0,1434,1587.0,851.7
2021-10-18 21:00:00,2021-10-18 21:00:00,26.64,44.79,1.39,161.0,952.0,21,1941.0,291,10,2021-10-18 21:00,2232.8,0,1434,1587.0,798.8
2021-10-18 22:00:00,2021-10-18 22:00:00,26.42,44.65,1.41,136.0,952.0,22,1912.0,291,10,2021-10-18 22:00,2146.6,0,1434,1587.0,712.6
2021-10-18 23:00:00,2021-10-18 23:00:00,26.32,45.15,1.44,130.0,964.0,23,1834.0,291,10,2021-10-18 23:00,2115.9,0,1434,1586.0,681.9
2021-10-19 00:00:00,2021-10-19 00:00:00,26.2,41.72,1.38,122.0,966.0,0,1933.0,292,10,2021-10-19 00:00,2010.5,0,1434,1573.0,576.5
2021-10-19 01:00:00,2021-10-19 01:00:00,26.06,41.57,1.32,115.0,974.0,1,1914.0,292,10,2021-10-19 01:00,1896.1,0,1434,1550.0,462.1
2021-10-19 02:00:00,2021-10-19 02:00:00,25.66,41.43,1.31,111.0,988.0,2,1998.0,292,10,2021-10-19 02:00,1837.5,0,1434,1613.0,403.5
2021-10-19 03:00:00,2021-10-19 03:00:00,25.27,42.09,1.27,105.0,964.0,3,1925.0,292,10,2021-10-19 03:00,1724.0,0,1434,1726.0,290.0
2021-10-19 04:00:00,2021-10-19 04:00:00,25.28,40.3,1.5,88.0,928.0,4,1921.0,292,10,2021-10-19 04:00,1530.7,0,1434,1782.0,96.7
2021-10-19 05:00:00,2021-10-19 05:00:00,24.98,40.67,1.47,78.0,918.0,5,1846.0,292,10,2021-10-19 05:00,1746.4,0,1434,1895.0,312.4
2021-10-19 06:00:00,2021-10-19 06:00:00,24.72,37.92,1.49,50.0,918.0,6,2099.0,292,10,2021-10-19 06:00,2164.8,0,1434,1835.0,730.8
2021-10-19 07:00:00,2021-10-19 07:00:00,24.28,37.37,1.45,13.0,888.0,7,2207.0,292,10,2021-10-19 07:00,2286.4,0,1434,1786.0,852.4
2021-10-19 08:00:00,2021-10-19 08:00:00,24.53,38.15,1.36,12.0,856.0,8,2179.0,292,10,2021-10-19 08:00,2189.6,0,1434,1788.0,755.6
2021-10-19 09:00:00,2021-10-19 09:00:00,25.73,41.57,1.3,81.0,894.0,9,2010.5,292,10,2021-10-19 09:00,1417.0,0,1434,1716.0,-17.0
2021-10-19 10:00:00,2021-10-19 10:00:00,27.67,44.87,1.31,156.0,904.0,10,1842.0,292,10,2021-10-19 10:00,1976.9,0,1434,1622.0,542.9
2021-10-19 11:00:00,2021-10-19 11:00:00,29.55,44.79,1.31,192.0,892.0,11,1713.0,292,10,2021-10-19 11:00,1946.8,0,1434,1459.0,512.8
2021-10-19 12:00:00,2021-10-19 12:00:00,30.53,45.37,1.75,184.0,884.0,12,2098.0,292,10,2021-10-19 12:00,2165.4,0,1434,1354.0,731.4
2021-10-19 13:00:00,2021-10-19 13:00:00,30.47,45.3,2.23,211.0,898.0,13,2404.0,292,10,2021-10-19 13:00,2267.9,0,1434,1367.0,833.9
2021-10-19 14:00:00,2021-10-19 14:00:00,29.42,38.15,2.63,245.0,908.0,14,2098.0,292,10,2021-10-19 14:00,2092.5,0,1434,1462.0,658.5
2021-10-19 15:00:00,2021-10-19 15:00:00,28.65,29.12,2.53,230.0,916.0,15,2504.0,292,10,2021-10-19 15:00,2334.3,0,1434,1620.0,900.3
2021-10-19 16:00:00,2021-10-19 16:00:00,29.2,27.0,2.35,194.0,918.0,16,2760.0,292,10,2021-10-19 16:00,2499.6,0,1434,1606.0,1065.6
2021-10-19 17:00:00,2021-10-19 17:00:00,28.27,33.114999999999995,1.81,174.0,918.0,17,2589.0,292,10,2021-10-19 17:00,2395.0,0,1434,1618.0,961.0
2021-10-19 18:00:00,2021-10-19 18:00:00,27.84,39.23,1.43,150.0,918.0,18,1980.0,292,10,2021-10-19 18:00,2198.5,0,1434,1626.0,764.5
2021-10-19 19:00:00,2021-10-19 19:00:00,26.99,39.69,1.36,114.0,918.0,19,1759.0,292,10,2021-10-19 19:00,1884.5,0,1434,1696.0,450.5
2021-10-19 20:00:00,2021-10-19 20:00:00,26.03,36.98,1.08,119.0,904.0,20,1886.0,292,10,2021-10-19 20:00,1842.6,0,1434,1627.0,408.6
2021-10-19 21:00:00,2021-10-19 21:00:00,25.74,37.6,1.15,70.0,908.0,21,1891.0,292,10,2021-10-19 21:00,1751.5,0,1434,1644.0,317.5
2021-10-19 22:00:00,2021-10-19 22:00:00,25.52,38.69,1.53,59.0,936.0,22,1980.0,292,10,2021-10-19 22:00,2072.7,0,1434,1660.0,638.7
2021-10-19 23:00:00,2021-10-19 23:00:00,25.37,40.15,1.76,62.0,956.0,23,1889.0,292,10,2021-10-19 23:00,2123.2,0,1434,1708.0,689.2
2021-10-20 00:00:00,2021-10-20 00:00:00,25.19,40.83,1.81,64.0,964.0,0,2039.0,293,10,2021-10-20 00:00,2114.4,0,1434,1820.0,680.4
2021-10-20 01:00:00,2021-10-20 01:00:00,25.08,41.05,1.74,72.0,932.0,1,1925.0,293,10,2021-10-20 01:00,1955.7,0,1434,1760.0,521.7
2021-10-20 02:00:00,2021-10-20 02:00:00,24.62,39.77,1.51,67.0,926.0,2,1990.5,293,10,2021-10-20 02:00,1965.8,0,1434,1756.0,531.8
2021-10-20 03:00:00,2021-10-20 03:00:00,24.36,31.51,1.44,65.0,894.0,3,2056.0,293,10,2021-10-20 03:00,1972.4,0,1434,1673.0,538.4
2021-10-20 04:00:00,2021-10-20 04:00:00,24.29,27.27,1.74,55.0,884.0,4,2366.0,293,10,2021-10-20 04:00,2223.8,0,1434,1721.0,789.8
2021-10-20 05:00:00,2021-10-20 05:00:00,24.26,27.36,1.77,49.0,888.0,5,2375.0,293,10,2021-10-20 05:00,2297.0,0,1434,1641.0,863.0
2021-10-20 06:00:00,2021-10-20 06:00:00,24.17,28.68,1.75,45.0,884.0,6,2276.0,293,10,2021-10-20 06:00,2323.8,0,1434,1677.0,889.8
2021-10-20 07:00:00,2021-10-20 07:00:00,23.88,32.6,1.78,47.0,880.0,7,2348.0,293,10,2021-10-20 07:00,2290.5,0,1434,1632.0,856.5
2021-10-20 08:00:00,2021-10-20 08:00:00,24.48,36.18,1.72,51.0,892.0,8,2193.0,293,10,2021-10-20 08:00,2168.3,0,1434,1665.0,734.3
2021-10-20 09:00:00,2021-10-20 09:00:00,25.61,40.52,1.58,76.0,950.0,9,1814.0,293,10,2021-10-20 09:00,1644.1,0,1434,1580.0,210.1
2021-10-20 10:00:00,2021-10-20 10:00:00,27.53,45.3,1.3,104.0,946.0,10,1758.0,293,10,2021-10-20 10:00,1441.7,0,1434,1649.0,7.7
2021-10-20 11:00:00,2021-10-20 11:00:00,29.24,44.07,1.31,165.0,926.0,11,1926.5,293,10,2021-10-20 11:00,1943.9,0,1434,1578.0,509.9
2021-10-20 12:00:00,2021-10-20 12:00:00,29.63,39.31,1.65,215.0,856.0,12,2095.0,293,10,2021-10-20 12:00,2027.9,0,1434,1482.0,593.9
2021-10-20 13:00:00,2021-10-20 13:00:00,29.62,41.57,1.93,271.0,918.0,13,1917.0,293,10,2021-10-20 13:00,1258.7,0,1434,1674.0,-175.3
2021-10-20 14:00:00,2021-10-20 14:00:00,28.96,40.09,2.08,266.0,908.0,14,2105.0,293,10,2021-10-20 14:00,1444.6,0,1434,1586.0,10.6
2021-10-20 15:00:00,2021-10-20 15:00:00,27.92,38.61,1.83,252.0,898.0,15,2082.0,293,10,2021-10-20 15:00,1780.8,0,1434,1516.0,346.8
2021-10-20 16:00:00,2021-10-20 16:00:00,27.31,34.49,2.06,196.0,908.0,16,2591.0,293,10,2021-10-20 16:00,2430.3,0,1434,1531.0,996.3
2021-10-20 17:00:00,2021-10-20 17:00:00,26.95,28.24,2.16,201.0,936.0,17,2690.0,293,10,2021-10-20 17:00,2504.4,0,1434,1547.0,1070.4
2021-10-20 18:00:00,2021-10-20 18:00:00,26.74,27.45,1.98,194.0,918.0,18,2541.0,293,10,2021-10-20 18:00,2495.7,0,1434,1589.0,1061.7
2021-10-20 19:00:00,2021-10-20 19:00:00,25.64,28.07,1.53,188.0,940.0,19,2403.0,293,10,2021-10-20 19:00,2350.1,0,1434,1592.0,916.1
2021-10-20 20:00:00,2021-10-20 20:00:00,24.88,26.64,1.22,178.0,936.0,20,2265.0,293,10,2021-10-20 20:00,2233.3,0,1434,1640.0,799.3
2021-10-20 21:00:00,2021-10-20 21:00:00,24.66,28.42,1.14,148.0,932.0,21,2297.0,293,10,2021-10-20 21:00,2101.8,0,1434,1654.0,667.8
2021-10-20 22:00:00,2021-10-20 22:00:00,24.58,27.09,1.39,89.0,918.0,22,2196.5,293,10,2021-10-20 22:00,1480.7,0,1434,1643.0,46.7
2021-10-20 23:00:00,2021-10-20 23:00:00,24.46,26.37,1.42,77.0,908.0,23,2096.0,293,10,2021-10-20 23:00,1755.4,0,1434,1747.0,321.4
2021-10-21 00:00:00,2021-10-21 00:00:00,24.36,27.53,1.39,75.0,904.0,0,2100.0,294,10,2021-10-21 00:00,1784.0,0,1434,1798.0,350.0
2021-10-21 01:00:00,2021-10-21 01:00:00,24.32,27.45,1.42,87.0,880.0,1,2116.0,294,10,2021-10-21 01:00,1540.6,0,1434,1832.0,106.6
2021-10-21 02:00:00,2021-10-21 02:00:00,24.22,27.71,1.75,95.0,874.0,2,2173.0,294,10,2021-10-21 02:00,1690.7,0,1434,1783.0,256.7
2021-10-21 03:00:00,2021-10-21 03:00:00,23.86,31.43,1.61,82.0,888.0,3,2352.0,294,10,2021-10-21 03:00,1723.1,0,1434,1752.0,289.1
2021-10-21 04:00:00,2021-10-21 04:00:00,23.79,35.54,1.5,61.0,880.0,4,2201.0,294,10,2021-10-21 04:00,2062.5,0,1434,1746.0,628.5
2021-10-21 05:00:00,2021-10-21 05:00:00,23.74,35.46,1.39,69.0,874.0,5,2050.0,294,10,2021-10-21 05:00,1898.7,0,1434,1737.0,464.7
2021-10-21 06:00:00,2021-10-21 06:00:00,23.71,36.74,1.3,59.0,868.0,6,1899.0,294,10,2021-10-21 06:00,2001.9,0,1434,1606.0,567.9
2021-10-21 07:00:00,2021-10-21 07:00:00,23.84,38.38,1.33,32.0,888.0,7,1987.0,294,10,2021-10-21 07:00,2176.9,0,1434,1572.0,742.9
2021-10-21 08:00:00,2021-10-21 08:00:00,24.03,39.08,1.24,27.0,880.0,8,2075.0,294,10,2021-10-21 08:00,2091.0,0,1434,1671.0,657.0
2021-10-21 09:00:00,2021-10-21 09:00:00,24.83,39.92,1.06,28.0,970.0,9,2089.0,294,10,2021-10-21 09:00,1924.1,0,1434,1528.0,490.1
2021-10-21 10:00:00,2021-10-21 10:00:00,26.17,41.87,0.97,38.0,960.0,10,2004.6666666666667,294,10,2021-10-21 10:00,1764.4,0,1434,1452.0,330.4
2021-10-21 11:00:00,2021-10-21 11:00:00,27.53,43.27,0.94,43.0,956.0,11,1920.3333333333333,294,10,2021-10-21 11:00,1662.7,0,1434,1664.0,228.7
2021-10-21 12:00:00,2021-10-21 12:00:00,28.59,46.36,0.97,27.0,918.0,12,1836.0,294,10,2021-10-21 12:00,1722.9,0,1434,1532.0,288.9
2021-10-21 13:00:00,2021-10-21 13:00:00,29.78,47.27,1.11,340.0,922.0,13,1791.6666666666667,294,10,2021-10-21 13:00,1809.0,0,1434,1607.0,375.0
2021-10-21 14:00:00,2021-10-21 14:00:00,29.99,46.36,1.41,308.0,916.0,14,1747.3333333333333,294,10,2021-10-21 14:00,1823.1,0,1434,1692.0,389.1
2021-10-21 15:00:00,2021-10-21 15:00:00,29.89,42.98,1.88,282.0,918.0,15,1703.0,294,10,2021-10-21 15:00,1633.3,0,1434,1731.0,199.3
2021-10-21 16:00:00,2021-10-21 16:00:00,29.89,41.72,2.7,292.0,928.0,16,1992.0,294,10,2021-10-21 16:00,2135.8,0,1434,1751.0,701.8
2021-10-21 17:00:00,2021-10-21 17:00:00,28.97,40.67,2.82,282.0,960.0,17,2089.0,294,10,2021-10-21 17:00,2016.4,0,1434,1775.0,582.4
2021-10-21 18:00:00,2021-10-21 18:00:00,27.85,40.37,2.52,287.0,928.0,18,2091.0,294,10,2021-10-21 18:00,2116.8,0,1434,1826.0,682.8
2021-10-21 19:00:00,2021-10-21 19:00:00,26.81,39.92,2.26,298.0,980.0,19,2079.0,294,10,2021-10-21 19:00,2262.4,0,1434,1749.0,828.4
2021-10-21 20:00:00,2021-10-21 20:00:00,25.77,41.87,1.83,307.0,946.0,20,2031.0,294,10,2021-10-21 20:00,2253.6,0,1434,1636.0,819.6
2021-10-21 21:00:00,2021-10-21 21:00:00,25.44,43.13,1.56,323.0,970.0,21,1964.0,294,10,2021-10-21 21:00,2271.2,0,1434,1595.0,837.2
2021-10-21 22:00:00,2021-10-21 22:00:00,25.25,43.2,1.41,346.0,964.0,22,1941.0,294,10,2021-10-21 22:00,2281.0,0,1434,1629.0,847.0
2021-10-21 23:00:00,2021-10-21 23:00:00,25.05,42.76,1.24,5.0,956.0,23,1991.0,294,10,2021-10-21 23:00,2228.1,0,1434,1657.0,794.1
2021-10-22 00:00:00,2021-10-22 00:00:00,24.93,40.15,1.13,21.0,956.0,0,2034.0,295,10,2021-10-22 00:00,2124.6,0,1434,1604.0,690.6
2021-10-22 01:00:00,2021-10-22 01:00:00,24.83,39.92,1.04,46.0,898.0,1,1930.0,295,10,2021-10-22 01:00,1980.9,0,1434,1646.0,546.9
2021-10-22 02:00:00,2021-10-22 02:00:00,24.4,37.13,1.04,45.0,836.0,2,2006.0,295,10,2021-10-22 02:00,1994.1,0,1434,1578.0,560.1
2021-10-22 03:00:00,2021-10-22 03:00:00,24.3,35.650000000000006,1.05,41.0,824.0,3,2076.0,295,10,2021-10-22 03:00,2024.3,0,1434,1518.0,590.3
2021-10-22 04:00:00,2021-10-22 04:00:00,24.16,34.17,1.13,49.0,812.0,4,2048.0,295,10,2021-10-22 04:00,2011.6,0,1434,1675.0,577.6
2021-10-22 05:00:00,2021-10-22 05:00:00,24.09,35.7,1.07,60.0,802.0,5,1955.0,295,10,2021-10-22 05:00,1877.9,0,1434,1592.0,443.9
2021-10-22 06:00:00,2021-10-22 06:00:00,24.0,36.02,1.1,67.0,796.0,6,1954.0,295,10,2021-10-22 06:00,1800.4,0,1434,1684.0,366.4
2021-10-22 07:00:00,2021-10-22 07:00:00,23.7,37.05,1.15,59.0,792.0,7,1884.0,295,10,2021-10-22 07:00,1887.9,0,1434,1661.0,453.9
2021-10-22 08:00:00,2021-10-22 08:00:00,23.88,38.38,1.0,53.0,850.0,8,1959.0,295,10,2021-10-22 08:00,1817.7,0,1434,1738.0,383.7
2021-10-22 09:00:00,2021-10-22 09:00:00,25.49,40.3,0.96,19.0,940.0,9,2105.0,295,10,2021-10-22 09:00,1881.5,0,1434,1562.0,447.5
2021-10-22 10:00:00,2021-10-22 10:00:00,27.5,43.49,0.96,334.0,902.0,10,1886.0,295,10,2021-10-22 10:00,1781.1,0,1434,1491.0,347.1
2021-10-22 11:00:00,2021-10-22 11:00:00,29.04,43.86,1.0,294.0,908.0,11,1913.75,295,10,2021-10-22 11:00,1421.6,0,1434,1567.0,-12.4
2021-10-22 12:00:00,2021-10-22 12:00:00,29.53,46.43,1.29,329.0,892.0,12,1941.5,295,10,2021-10-22 12:00,1868.9,0,1434,1642.0,434.9
2021-10-22 13:00:00,2021-10-22 13:00:00,29.65,44.3,1.76,260.0,898.0,13,1969.25,295,10,2021-10-22 13:00,1458.4,0,1434,1633.0,24.4
2021-10-22 14:00:00,2021-10-22 14:00:00,30.25,42.17,2.65,277.0,904.0,14,1997.0,295,10,2021-10-22 14:00,1657.7,0,1434,1598.0,223.7
2021-10-22 15:00:00,2021-10-22 15:00:00,29.33,43.42,2.67,266.0,880.0,15,1941.0,295,10,2021-10-22 15:00,1642.7,0,1434,1604.0,208.7
2021-10-22 16:00:00,2021-10-22 16:00:00,28.63,47.41,2.74,306.0,898.0,16,2150.0,295,10,2021-10-22 16:00,2394.5,0,1434,1686.0,960.5
2021-10-22 17:00:00,2021-10-22 17:00:00,27.66,44.65,2.4,286.0,898.0,17,2091.0,295,10,2021-10-22 17:00,2028.8,0,1434,1764.0,594.8
2021-10-22 18:00:00,2021-10-22 18:00:00,27.08,43.86,2.03,297.0,936.0,18,2018.0,295,10,2021-10-22 18:00,2171.0,0,1434,1755.0,737.0
2021-10-22 19:00:00,2021-10-22 19:00:00,26.22,40.22,1.58,322.0,918.0,19,1990.0,295,10,2021-10-22 19:00,2260.8,0,1434,1681.0,826.8
2021-10-22 20:00:00,2021-10-22 20:00:00,25.52,41.28,1.38,350.0,918.0,20,2011.0,295,10,2021-10-22 20:00,2273.7,0,1434,1591.0,839.7
2021-10-22 21:00:00,2021-10-22 21:00:00,25.2,44.0,1.24,13.0,952.0,21,1911.0,295,10,2021-10-22 21:00,2198.4,0,1434,1593.0,764.4
2021-10-22 22:00:00,2021-10-22 22:00:00,24.91,43.93,1.25,37.0,940.0,22,1874.0,295,10,2021-10-22 22:00,2134.1,0,1434,1595.0,700.1
2021-10-22 23:00:00,2021-10-22 23:00:00,24.64,42.69,1.27,43.0,964.0,23,1919.0,295,10,2021-10-22 23:00,2116.2,0,1434,1599.0,682.2
2021-10-23 00:00:00,2021-10-23 00:00:00,24.48,40.6,1.32,42.0,970.0,0,2091.0,296,10,2021-10-23 00:00,2149.7,0,1434,1602.0,715.7
2021-10-23 01:00:00,2021-10-23 01:00:00,24.54,40.37,1.32,41.0,974.0,1,2071.0,296,10,2021-10-23 01:00,2154.6,0,1434,1580.0,720.6
2021-10-23 02:00:00,2021-10-23 02:00:00,24.21,42.24,0.92,26.0,946.0,2,2010.3333333333333,296,10,2021-10-23 02:00,2014.4,0,1434,1663.0,580.4
2021-10-23 03:00:00,2021-10-23 03:00:00,24.19,38.77,0.86,44.0,860.0,3,1949.6666666666667,296,10,2021-10-23 03:00,1908.7,0,1434,1654.0,474.7
2021-10-23 04:00:00,2021-10-23 04:00:00,24.27,38.3,0.92,45.0,856.0,4,1889.0,296,10,2021-10-23 04:00,1934.5,0,1434,1523.0,500.5
2021-10-23 05:00:00,2021-10-23 05:00:00,24.14,38.38,0.83,63.0,856.0,5,1924.0,296,10,2021-10-23 05:00,1724.7,0,1434,1617.0,290.7
2021-10-23 06:00:00,2021-10-23 06:00:00,24.04,37.68,0.98,76.0,854.0,6,1959.0,296,10,2021-10-23 06:00,1605.1,0,1434,1674.0,171.1
2021-10-23 07:00:00,2021-10-23 07:00:00,23.66,35.3,1.16,82.0,854.0,7,1994.0,296,10,2021-10-23 07:00,1511.0,0,1434,1787.0,77.0
2021-10-23 08:00:00,2021-10-23 08:00:00,23.42,35.06,0.97,78.0,774.0,8,2027.0,296,10,2021-10-23 08:00,1445.0,0,1434,1660.0,11.0
2021-10-23 09:00:00,2021-10-23 09:00:00,24.34,35.86,1.03,98.0,856.0,9,1936.0,296,10,2021-10-23 09:00,1296.9,0,1434,1631.0,-137.1
2021-10-23 10:00:00,2021-10-23 10:00:00,25.86,40.37,1.0,131.0,878.0,10,1915.25,296,10,2021-10-23 10:00,1713.4,0,1434,1664.0,279.4
2021-10-23 11:00:00,2021-10-23 11:00:00,27.44,46.57,1.17,260.0,878.0,11,1894.5,296,10,2021-10-23 11:00,1250.1,0,1434,1684.0,-183.9
2021-10-23 12:00:00,2021-10-23 12:00:00,28.31,47.13,1.58,270.0,888.0,12,1873.75,296,10,2021-10-23 12:00,1116.8,0,1434,1676.0,-317.2
2021-10-23 13:00:00,2021-10-23 13:00:00,28.8,47.27,2.01,285.0,912.0,13,1853.0,296,10,2021-10-23 13:00,1679.9,0,1434,1651.0,245.9
2021-10-23 14:00:00,2021-10-23 14:00:00,28.69,49.82,2.2,315.0,926.0,14,2124.0,296,10,2021-10-23 14:00,2235.0,0,1434,1595.0,801.0
2021-10-23 15:00:00,2021-10-23 15:00:00,29.25,48.8,2.04,283.0,908.0,15,1732.0,296,10,2021-10-23 15:00,1716.9,0,1434,1530.0,282.9
2021-10-23 16:00:00,2021-10-23 16:00:00,29.01,43.35,1.96,297.0,904.0,16,1799.0,296,10,2021-10-23 16:00,2021.4,0,1434,1501.0,587.4
2021-10-23 17:00:00,2021-10-23 17:00:00,27.69,43.56,1.94,284.0,888.0,17,1791.0,296,10,2021-10-23 17:00,1855.9,0,1434,1548.0,421.9
2021-10-23 18:00:00,2021-10-23 18:00:00,26.72,43.71,1.71,277.0,918.0,18,1890.0,296,10,2021-10-23 18:00,1692.7,0,1434,1655.0,258.7
2021-10-23 19:00:00,2021-10-23 19:00:00,25.84,42.54,1.5,326.0,928.0,19,2056.0,296,10,2021-10-23 19:00,2251.2,0,1434,1664.0,817.2
2021-10-23 20:00:00,2021-10-23 20:00:00,25.09,41.5,1.36,333.0,922.0,20,2088.0,296,10,2021-10-23 20:00,2223.6,0,1434,1662.0,789.6
2021-10-23 21:00:00,2021-10-23 21:00:00,24.91,39.99,1.21,341.0,904.0,21,2120.0,296,10,2021-10-23 21:00,2171.4,0,1434,1639.0,737.4
2021-10-23 22:00:00,2021-10-23 22:00:00,24.75,40.6,1.07,346.0,918.0,22,2022.0,296,10,2021-10-23 22:00,2115.7,0,1434,1621.0,681.7
2021-10-23 23:00:00,2021-10-23 23:00:00,24.51,39.23,0.95,354.0,952.0,23,2025.0,296,10,2021-10-23 23:00,2080.4,0,1434,1610.0,646.4
2021-10-24 00:00:00,2021-10-24 00:00:00,24.39,37.68,0.92,19.0,940.0,0,2037.0,297,10,2021-10-24 00:00,2028.9,0,1434,1617.0,594.9
2021-10-24 01:00:00,2021-10-24 01:00:00,24.45,37.68,1.04,40.0,912.0,1,1995.0,297,10,2021-10-24 01:00,2022.3,0,1434,1575.0,588.3
2021-10-24 02:00:00,2021-10-24 02:00:00,24.15,38.23,1.73,41.0,894.0,2,2174.0,297,10,2021-10-24 02:00,2343.8,0,1434,1548.0,909.8
2021-10-24 03:00:00,2021-10-24 03:00:00,23.97,37.92,1.75,48.0,850.0,3,2140.0,297,10,2021-10-24 03:00,2303.1,0,1434,1516.0,869.1
2021-10-24 04:00:00,2021-10-24 04:00:00,23.96,36.5,2.0,72.0,844.0,4,2002.0,297,10,2021-10-24 04:00,2057.0,0,1434,1582.0,623.0
2021-10-24 05:00:00,2021-10-24 05:00:00,23.69,36.58,1.95,80.0,840.0,5,2012.0,297,10,2021-10-24 05:00,1874.5,0,1434,1800.0,440.5
2021-10-24 06:00:00,2021-10-24 06:00:00,23.48,35.3,1.73,78.0,846.0,6,2017.6666666666667,297,10,2021-10-24 06:00,1855.2,0,1434,1630.0,421.2
2021-10-24 07:00:00,2021-10-24 07:00:00,23.1,35.94,1.4,73.0,850.0,7,2023.3333333333333,297,10,2021-10-24 07:00,1797.2,0,1434,1762.0,363.2
2021-10-24 08:00:00,2021-10-24 08:00:00,23.35,38.69,1.02,63.0,860.0,8,2029.0,297,10,2021-10-24 08:00,1720.1,0,1434,1632.0,286.1
2021-10-24 09:00:00,2021-10-24 09:00:00,24.41,39.92,1.0,86.0,820.0,9,1851.0,297,10,2021-10-24 09:00,1186.8,0,1434,1596.0,-247.2
2021-10-24 10:00:00,2021-10-24 10:00:00,25.94,42.61,1.02,129.0,830.0,10,1828.5,297,10,2021-10-24 10:00,1705.3,0,1434,1659.0,271.3
2021-10-24 11:00:00,2021-10-24 11:00:00,27.65,41.65,1.06,220.0,832.0,11,1806.0,297,10,2021-10-24 11:00,1747.2,0,1434,1653.0,313.2
2021-10-24 12:00:00,2021-10-24 12:00:00,28.74,41.95,1.61,221.0,860.0,12,1962.0,297,10,2021-10-24 12:00,1994.3,0,1434,1523.0,560.3
2021-10-24 13:00:00,2021-10-24 13:00:00,29.61,40.52,2.25,226.0,846.0,13,2118.0,297,10,2021-10-24 13:00,2199.5,0,1434,1569.0,765.5
2021-10-24 14:00:00,2021-10-24 14:00:00,29.04,42.39,2.16,236.0,844.0,14,2268.0,297,10,2021-10-24 14:00,2096.5,0,1434,1625.0,662.5
2021-10-24 15:00:00,2021-10-24 15:00:00,28.78,43.2,2.48,229.0,880.0,15,2147.0,297,10,2021-10-24 15:00,2326.0,0,1434,1614.0,892.0
